Tag,Date,Parameter Code,Values,Parameter Description,Units of Measurement,Media,Method,Type,Lat,Long
R221785,11/4/04,94,19969,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617250,11/4/04,94,42027,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617249,11/4/04,94,40972,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617248,11/4/04,94,35165,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617247,11/4/04,94,31929,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617246,11/4/04,94,29733,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617245,11/4/04,94,27684,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617244,11/4/04,94,26612,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617243,11/4/04,94,25756,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617242,11/4/04,94,21109,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617241,11/4/04,94,20578,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617237,11/4/04,94,20804,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617226,11/4/04,94,19860,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617225,11/4/04,94,19611,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2617224,11/4/04,94,20208,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R221742,11/3/04,94,43062,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R221520,9/16/04,94,53400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R218864,7/27/04,94,27063,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582294,7/27/04,94,45632,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582293,7/27/04,94,45617,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582292,7/27/04,94,45510,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582291,7/27/04,94,45567,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582290,7/27/04,94,45395,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582289,7/27/04,94,44909,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582288,7/27/04,94,44444,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582287,7/27/04,94,44324,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582286,7/27/04,94,44330,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582285,7/27/04,94,43112,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582284,7/27/04,94,43250,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582283,7/27/04,94,43007,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582282,7/27/04,94,42992,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582281,7/27/04,94,41153,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582280,7/27/04,94,40289,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2582279,7/27/04,94,30819,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R219348,7/14/04,94,54900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598936,7/14/04,94,55000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598935,7/14/04,94,55000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598934,7/14/04,94,55000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598933,7/14/04,94,55000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598932,7/14/04,94,55000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598931,7/14/04,94,55000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598930,7/14/04,94,54900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R218945,7/8/04,94,54200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2584688,7/8/04,94,54200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2584687,7/8/04,94,54200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2584686,7/8/04,94,54000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2584685,7/8/04,94,53900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2584684,7/8/04,94,54200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R218697,6/29/04,94,21880,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R218690,6/29/04,94,31243,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R217788,5/5/04,94,26400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551726,5/5/04,94,44300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551725,5/5/04,94,44200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551724,5/5/04,94,44200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551723,5/5/04,94,44100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551722,5/5/04,94,43800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551721,5/5/04,94,43700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551720,5/5/04,94,43200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551719,5/5/04,94,42800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551718,5/5/04,94,41400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551717,5/5/04,94,40900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551716,5/5/04,94,39700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551715,5/5/04,94,39400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551714,5/5/04,94,38000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551713,5/5/04,94,35600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2551712,5/5/04,94,32600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R217777,4/20/04,94,39600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R217776,4/20/04,94,40700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R216781,3/31/04,94,40200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2520021,3/31/04,94,42800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2520020,3/31/04,94,41600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2520019,3/31/04,94,41400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2520018,3/31/04,94,40500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R219269,3/30/04,94,46900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R216952,3/30/04,94,36500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598650,3/30/04,94,47100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598649,3/30/04,94,47100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598648,3/30/04,94,47100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598647,3/30/04,94,47100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2598645,3/30/04,94,47200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2522445,3/30/04,94,41100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2522444,3/30/04,94,39900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2522443,3/30/04,94,39100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2522442,3/30/04,94,37200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R216041,2/17/04,94,4103,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518261,2/17/04,94,41607,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518260,2/17/04,94,41560,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518259,2/17/04,94,41586,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518258,2/17/04,94,33787,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518257,2/17/04,94,19085,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518256,2/17/04,94,13613,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518255,2/17/04,94,10836,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518254,2/17/04,94,6665,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518253,2/17/04,94,5248,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518252,2/17/04,94,4809,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518251,2/17/04,94,4700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518250,2/17/04,94,4600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518249,2/17/04,94,4520,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518248,2/17/04,94,4412,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R215270,1/12/04,94,43500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2516725,1/12/04,94,44100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2516724,1/12/04,94,44200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2516723,1/12/04,94,44200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2516722,1/12/04,94,43700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2516721,1/12/04,94,43700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R224431,12/11/03,94,45200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2682294,12/11/03,94,45850,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2500406,12/11/03,94,45200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R215694,12/10/03,94,41800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R215692,12/10/03,94,41324,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R214167,12/2/03,94,47800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R216152,11/4/03,94,29900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518373,11/4/03,94,44200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518372,11/4/03,94,44200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518371,11/4/03,94,44200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518370,11/4/03,94,44100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518369,11/4/03,94,43900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518368,11/4/03,94,43900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518367,11/4/03,94,43800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518365,11/4/03,94,43400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518364,11/4/03,94,43100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518363,11/4/03,94,40800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518362,11/4/03,94,37100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518361,11/4/03,94,35700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518360,11/4/03,94,33000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2518359,11/4/03,94,31400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R213758,10/28/03,94,45500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2487085,10/28/03,94,45600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2487084,10/28/03,94,45600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2487083,10/28/03,94,45500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2487082,10/28/03,94,45500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R215906,10/20/03,94,36200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R215905,10/20/03,94,36700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R213183,9/25/03,94,37400,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2480996,9/25/03,94,46500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2480995,9/25/03,94,46200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2480994,9/25/03,94,45800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2480993,9/25/03,94,45600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2480992,9/25/03,94,45500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2480991,9/25/03,94,45500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2480990,9/25/03,94,44900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R212736,9/10/03,94,39980,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R211927,8/18/03,94,53700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2456771,8/18/03,94,54300,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2456770,8/18/03,94,54100,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2456769,8/18/03,94,53900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2456768,8/18/03,94,53800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R212472,8/13/03,94,50569,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R212471,8/13/03,94,52224,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036252,8/1/03,94,50200,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036251,8/1/03,94,50500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036250,8/1/03,94,50700,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036249,8/1/03,94,50800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036248,8/1/03,94,50800,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036247,8/1/03,94,50500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036246,8/1/03,94,50500,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036245,8/1/03,94,50900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036244,8/1/03,94,51000,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
I036243,8/1/03,94,50900,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R212315,7/30/03,94,47278,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466691,7/30/03,94,47338,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466690,7/30/03,94,47345,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466689,7/30/03,94,47371,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466687,7/30/03,94,47358,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466686,7/30/03,94,47293,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466685,7/30/03,94,47330,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466684,7/30/03,94,47352,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466683,7/30/03,94,47315,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466682,7/30/03,94,47304,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466680,7/30/03,94,47345,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466679,7/30/03,94,47346,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466677,7/30/03,94,47324,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466676,7/30/03,94,47322,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466675,7/30/03,94,47320,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
2466674,7/30/03,94,47302,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
R211309,6/26/03,94,38600,"SPECIFIC CONDUCTANCE,FIELD (US/CM @ 25C)",uS/cm,Water,N/A Calculation,Water,24.647017,93.581543
